id,timestamp,length,recieved,started,completed
R0:44777.328600,0.033434,44777.328692,44777.328696,44777.362131
R1:44777.939891,0.106778,44777.939943,44777.939964,44778.046744
R2:44778.449365,0.014672,44778.449408,44778.449417,44778.464091
R3:44779.258194,0.097467,44779.258241,44779.258250,44779.355719
R4:44779.394322,0.053825,44779.394347,44779.394354,44779.448179
R5:44779.502811,0.066080,44779.502833,44779.502840,44779.568921
R6:44779.719137,0.048021,44779.719166,44779.719174,44779.767196
R7:44779.870422,0.165284,44779.870451,44779.870458,44780.035743
R8:44780.884224,0.084224,44780.884267,44780.884521,44780.968747
R9:44781.220852,0.062258,44781.277294,44781.221115,44781.283374
R10:44781.271779,0.018549,44781.277294,44781.283410,44781.301960
R11:44781.277276,0.108703,44781.383334,44781.301977,44781.410681
R12:44781.326492,0.034160,44781.429688,44781.410698,44781.444859
R13:44781.383312,0.007680,44781.429688,44781.444876,44781.452556
R14:44781.429668,0.016415,44781.429688,44781.452569,44781.468985
R15:44783.708016,0.121803,44783.708070,44783.708336,44783.830141
R16:44783.947838,0.023401,44783.947873,44783.947882,44783.971285
R17:44784.263992,0.049529,44784.264036,44784.264054,44784.313584
R18:44784.602306,0.240241,44784.829156,44784.602548,44784.842791
R19:44784.829126,0.098373,44784.829156,44784.842821,44784.941195
R20:44784.944494,0.097953,44784.944521,44784.944529,44785.042483
R21:44785.193886,0.148085,44785.193925,44785.193934,44785.342020
R22:44785.364308,0.028971,44785.364336,44785.364343,44785.393315
R23:44785.475367,0.167576,44785.475391,44785.475398,44785.642975
R24:44786.024992,0.198824,44786.049152,44786.025052,44786.223878
R25:44786.049131,0.005999,44786.049152,44786.223911,44786.229911
R26:44786.297993,0.072556,44786.369195,44786.298028,44786.370585
R27:44786.369166,0.028605,44786.369195,44786.370610,44786.399216
R28:44787.105650,0.001348,44787.105717,44787.105728,44787.107077
R29:44787.127794,0.004345,44787.127822,44787.127829,44787.132175
R30:44787.331788,0.235195,44787.422561,44787.332148,44787.567344
R31:44787.422533,0.126885,44787.422561,44787.567372,44787.694257
R32:44788.197527,0.051734,44788.197570,44788.197907,44788.249642
R33:44788.300937,0.095210,44788.300964,44788.300971,44788.396182
R34:44788.457737,0.073453,44788.457770,44788.457780,44788.531234
R35:44788.697277,0.002672,44788.697308,44788.697316,44788.699989
R36:44788.950117,0.179055,44788.950146,44788.950361,44789.129417
R37:44789.142009,0.085092,44789.142037,44789.142045,44789.227137
R38:44790.032330,0.089430,44790.032425,44790.032490,44790.121921
R39:44790.143852,0.029135,44790.143886,44790.143893,44790.173030
R40:44790.484402,0.012099,44790.484672,44790.484679,44790.496780
R41:44790.872531,0.141393,44790.872579,44790.872591,44791.013986
R42:44791.065897,0.026732,44791.065951,44791.065960,44791.092694
R43:44791.655016,0.149228,44791.741774,44791.655087,44791.804316
R44:44791.741728,0.077367,44791.741774,44791.804353,44791.881720
R45:44791.885528,0.059219,44791.885574,44791.885582,44791.944802
R46:44792.930308,0.130447,44792.930359,44792.930372,44793.060821
R47:44793.287317,0.171775,44793.287371,44793.287389,44793.459165
R48:44793.480370,0.112409,44793.480415,44793.480424,44793.592835
R49:44793.649806,0.161254,44793.649845,44793.649854,44793.811108
R50:44794.034065,0.016208,44794.034109,44794.034120,44794.050329
R51:44794.253669,0.168489,44794.253710,44794.253719,44794.422209
R52:44795.253959,0.141944,44795.307285,44795.254319,44795.396264
R53:44795.307256,0.037703,44795.307285,44795.396300,44795.434005
R54:44795.648831,0.021998,44795.648884,44795.648897,44795.670896
R55:44795.971039,0.024492,44795.971090,44795.971105,44795.995598
R56:44796.485003,0.017088,44796.485065,44796.485077,44796.502167
R57:44796.682516,0.021553,44796.682551,44796.682559,44796.704113
R58:44796.751759,0.035914,44796.752016,44796.752024,44796.787940
R59:44797.022751,0.158203,44797.121077,44797.022807,44797.181012
R60:44797.084725,0.008984,44797.121077,44797.181042,44797.190027
R61:44797.121044,0.095273,44797.121077,44797.190044,44797.285318
R62:44797.349083,0.182229,44797.349349,44797.349359,44797.531588
R63:44798.743534,0.032213,44798.743596,44798.743610,44798.775824
R64:44799.128043,0.030661,44799.128136,44799.128201,44799.158863
R65:44799.589863,0.017620,44799.590048,44799.590057,44799.607678
R66:44799.706011,0.018684,44799.706045,44799.706054,44799.724739
R67:44799.998777,0.087822,44800.054408,44799.999269,44800.087092
R68:44800.053913,0.105154,44800.184584,44800.087118,44800.192273
R69:44800.098622,0.091118,44800.266893,44800.192294,44800.283413
R70:44800.158390,0.199854,44800.266893,44800.283432,44800.483287
R71:44800.184229,0.049149,44800.266893,44800.483312,44800.532462
R72:44800.202231,0.018301,44800.266893,44800.532478,44800.550780
R73:44800.266861,0.087948,44800.266893,44800.550795,44800.638743
R74:44800.799706,0.228240,44800.799744,44800.799754,44801.027995
R75:44801.155981,0.095067,44801.156037,44801.156048,44801.251118
R76:44801.496063,0.009661,44801.496177,44801.496244,44801.505906
R77:44801.528799,0.005431,44801.529155,44801.529162,44801.534594
R78:44801.773617,0.015265,44801.773655,44801.773672,44801.788939
R79:44801.797794,0.114200,44801.798033,44801.798040,44801.912242
R80:44802.004084,0.093925,44802.004120,44802.004128,44802.098054
R81:44802.288010,0.011450,44802.288061,44802.288071,44802.299522
R82:44802.305811,0.015238,44802.306175,44802.306196,44802.321435
R83:44806.290732,0.008938,44806.290840,44806.290905,44806.299844
R84:44807.026398,0.003705,44807.026702,44807.026712,44807.030419
R85:44809.066044,0.005005,44809.066353,44809.066368,44809.071375
R86:44809.747545,0.170990,44809.748990,44809.747608,44809.918599
R87:44809.748961,0.013260,44809.748990,44809.918633,44809.931894
R88:44810.049354,0.033138,44810.049390,44810.049399,44810.082538
R89:44810.108738,0.114207,44810.108772,44810.108780,44810.222988
R90:44810.922807,0.053603,44810.922894,44810.922958,44810.976563
R91:44811.071123,0.040169,44811.071387,44811.071395,44811.111565
R92:44811.359857,0.006997,44811.359902,44811.359911,44811.366910
R93:44811.747476,0.094394,44811.747569,44811.747730,44811.842125
R94:44811.999749,0.323819,44812.121083,44811.999796,44812.323616
R95:44812.120715,0.140038,44812.407728,44812.323650,44812.463690
R96:44812.407507,0.066087,44812.407728,44812.463713,44812.529801
R97:44812.866720,0.091836,44812.879076,44812.866781,44812.958618
R98:44812.878766,0.173020,44812.879076,44812.958646,44813.131667
R99:44813.475855,0.118539,44813.475908,44813.475928,44813.594468
R100:44814.164454,0.090789,44814.164495,44814.164504,44814.255295
R101:44815.459190,0.274014,44815.459543,44815.459556,44815.733571
R102:44816.238181,0.045845,44816.238232,44816.238243,44816.284090
R103:44816.604631,0.118135,44816.664670,44816.604670,44816.722806
R104:44816.664350,0.005341,44816.664670,44816.722831,44816.728173
R105:44817.396962,0.019005,44817.397222,44817.397243,44817.416249
R106:44817.746656,0.017350,44817.746756,44817.746818,44817.764169
R107:44818.077626,0.025404,44818.077664,44818.077673,44818.103078
R108:44818.479662,0.017548,44818.480016,44818.480026,44818.497576
R109:44818.612572,0.066839,44818.638307,44818.612617,44818.679457
R110:44818.638276,0.070204,44818.722709,44818.679482,44818.749687
R111:44818.722678,0.237110,44818.961202,44818.749706,44818.986817
R112:44818.960944,0.052660,44818.961202,44818.986841,44819.039501
R113:44819.070485,0.008015,44819.070516,44819.070524,44819.078540
R114:44819.493953,0.059854,44819.494261,44819.494272,44819.554127
R115:44819.706541,0.039967,44819.706588,44819.706597,44819.746565
R116:44820.669267,0.125453,44820.669523,44820.669533,44820.794987
R117:44820.805961,0.000216,44820.805995,44820.806002,44820.806219
R118:44820.996003,0.060833,44820.996308,44820.996316,44821.057151
R119:44821.137034,0.017762,44821.137346,44821.137354,44821.155117
R120:44821.734126,0.043974,44821.734212,44821.734222,44821.778197
R121:44822.109283,0.024252,44822.109376,44822.109440,44822.133693
R122:44822.328525,0.013438,44822.328573,44822.328582,44822.342021
R123:44822.743582,0.002782,44822.743631,44822.743641,44822.746423
R124:44823.067736,0.079378,44823.067817,44823.067884,44823.147264
R125:44823.245895,0.067674,44823.245928,44823.245936,44823.313612
R126:44823.619471,0.013607,44823.619564,44823.619641,44823.633249
R127:44823.761616,0.065773,44823.761692,44823.761769,44823.827543
R128:44824.074743,0.026537,44824.074799,44824.074817,44824.101355
R129:44824.512121,0.015061,44824.512453,44824.512463,44824.527525
R130:44824.961736,0.076961,44824.962076,44824.962087,44825.039049
R131:44825.807507,0.019828,44825.807583,44825.807645,44825.827474
