id,timestamp,length,recieved,started,completed
R0:45559.117871,0.033434,45559.117970,45559.117975,45559.151411
R1:45559.423528,0.106778,45559.423574,45559.423582,45559.530361
R2:45559.678276,0.014672,45559.678314,45559.678322,45559.692995
R3:45560.082701,0.097467,45560.150809,45560.082756,45560.180224
R4:45560.150773,0.053825,45560.205057,45560.180253,45560.234078
R5:45560.205026,0.066080,45560.205057,45560.234101,45560.300182
R6:45560.313196,0.048021,45560.313227,45560.313235,45560.361257
R7:45560.388843,0.165284,45560.388877,45560.388889,45560.554175
R8:45560.895752,0.084224,45560.896073,45560.896083,45560.980308
R9:45561.064074,0.062258,45561.116957,45561.064444,45561.126703
R10:45561.089554,0.018549,45561.116957,45561.126732,45561.145282
R11:45561.092307,0.108703,45561.168818,45561.145299,45561.254002
R12:45561.116921,0.034160,45561.168818,45561.254026,45561.288187
R13:45561.145338,0.007680,45561.168818,45561.288203,45561.295883
R14:45561.168523,0.016415,45561.168818,45561.295899,45561.312315
R15:45562.307704,0.121803,45562.427664,45562.307996,45562.429801
R16:45562.427630,0.023401,45562.427664,45562.429830,45562.453233
R17:45562.585714,0.049529,45562.585989,45562.585998,45562.635529
R18:45562.754880,0.240241,45562.926016,45562.754923,45562.995166
R19:45562.868297,0.098373,45563.050720,45562.995192,45563.093566
R20:45562.925989,0.097953,45563.135946,45563.093585,45563.191539
R21:45563.050694,0.148085,45563.191738,45563.191559,45563.339645
R22:45563.135910,0.028971,45563.191738,45563.339669,45563.368642
R23:45563.191447,0.167576,45563.478368,45563.368656,45563.536232
R24:45563.466266,0.198824,45563.638403,45563.536254,45563.735079
R25:45563.478337,0.005999,45563.638403,45563.735102,45563.741102
R26:45563.602777,0.072556,45563.638403,45563.741117,45563.813674
R27:45563.638371,0.028605,45563.638403,45563.813692,45563.842298
R28:45564.006618,0.001348,45564.006992,45564.007001,45564.008351
R29:45564.017693,0.004345,45564.018039,45564.018047,45564.022393
R30:45564.119697,0.235195,45564.165108,45564.120261,45564.355457
R31:45564.165075,0.126885,45564.165108,45564.355483,45564.482368
R32:45564.552576,0.051734,45564.552618,45564.552628,45564.604363
R33:45564.604290,0.095210,45564.682730,45564.604615,45564.699826
R34:45564.682698,0.073453,45564.682730,45564.699843,45564.773297
R35:45564.802470,0.002672,45564.802505,45564.802513,45564.805186
R36:45564.928896,0.179055,45565.025143,45564.928949,45565.108005
R37:45565.024850,0.085092,45565.025143,45565.108032,45565.193125
R38:45565.470018,0.089430,45565.526099,45565.470413,45565.559844
R39:45565.525794,0.029135,45565.526099,45565.559872,45565.589008
R40:45565.696076,0.012099,45565.696111,45565.696119,45565.708220
R41:45565.890147,0.141393,45565.987130,45565.890495,45566.031889
R42:45565.986835,0.026732,45565.987130,45566.031916,45566.058649
R43:45566.281398,0.149228,45566.397012,45566.281440,45566.430668
R44:45566.324754,0.077367,45566.397012,45566.430694,45566.508062
R45:45566.396658,0.059219,45566.397012,45566.508080,45566.567299
R46:45566.919050,0.130447,45566.919089,45566.919220,45567.049668
R47:45567.097558,0.171775,45567.194111,45567.097811,45567.269587
R48:45567.194082,0.112409,45567.278850,45567.269610,45567.382020
R49:45567.278819,0.161254,45567.471032,45567.382042,45567.543297
R50:45567.470955,0.016208,45567.471032,45567.543316,45567.559525
R51:45567.580761,0.168489,45567.581053,45567.581061,45567.749551
R52:45568.080912,0.141944,45568.107815,45568.081055,45568.223000
R53:45568.107563,0.037703,45568.107815,45568.223027,45568.260732
R54:45568.278354,0.021998,45568.278398,45568.278407,45568.300407
R55:45568.439460,0.024492,45568.439504,45568.439514,45568.464007
R56:45568.696445,0.017088,45568.696484,45568.696492,45568.713581
