id,timestamp,length,recieved,started,completed
R0:46379.701173,0.033434,46379.701277,46379.701283,46379.734718
R1:46379.842266,0.106778,46379.842309,46379.842317,46379.949096
R2:46379.959854,0.014672,46379.959892,46379.959898,46379.974571
R3:46380.146525,0.097467,46380.203026,46380.146570,46380.244039
R4:46380.177953,0.053825,46380.287897,46380.244070,46380.297896
R5:46380.203002,0.066080,46380.287897,46380.297912,46380.363993
R6:46380.252938,0.048021,46380.287897,46380.364011,46380.412032
R7:46380.287860,0.165284,46380.521858,46380.412051,46380.577336
R8:46380.521829,0.084224,46380.647795,46380.577354,46380.661579
R9:46380.599525,0.062258,46380.647795,46380.661594,46380.723852
R10:46380.611293,0.018549,46380.647795,46380.723870,46380.742420
R11:46380.612573,0.108703,46380.647795,46380.742435,46380.851139
R12:46380.623938,0.034160,46380.647795,46380.851155,46380.885316
R13:46380.637059,0.007680,46380.647795,46380.885335,46380.893016
R14:46380.647765,0.016415,46380.647795,46380.893028,46380.909444
R15:46381.173546,0.121803,46381.228950,46381.173605,46381.295409
R16:46381.228904,0.023401,46381.301908,46381.295437,46381.318839
R17:46381.301876,0.049529,46381.301908,46381.318854,46381.368385
R18:46381.379957,0.240241,46381.581517,46381.379998,46381.620240
R19:46381.432313,0.098373,46381.713944,46381.620260,46381.718634
R20:46381.458946,0.097953,46381.787817,46381.718652,46381.816607
R21:46381.516508,0.148085,46381.962908,46381.816622,46381.964708
R22:46381.555847,0.028971,46381.962908,46381.964727,46381.993699
R23:46381.581485,0.167576,46382.030945,46381.993717,46382.161294
R24:46381.708332,0.198824,46382.325159,46382.161312,46382.360137
R25:46381.713913,0.005999,46382.325159,46382.360160,46382.366160
R26:46381.771351,0.072556,46382.427808,46382.366174,46382.438731
R27:46381.787784,0.028605,46382.427808,46382.438746,46382.467353
R28:46381.957753,0.001348,46382.427808,46382.467367,46382.468716
R29:46381.962876,0.004345,46382.427808,46382.468730,46382.473076
R30:46382.009963,0.235195,46382.659033,46382.473088,46382.708283
R31:46382.030913,0.126885,46382.827210,46382.708310,46382.835196
R32:46382.209767,0.051734,46382.871842,46382.835214,46382.886949
R33:46382.233644,0.095210,46382.871842,46382.886965,46382.982176
R34:46382.269840,0.073453,46383.027827,46382.982198,46383.055651
R35:46382.325127,0.002672,46383.027827,46383.055672,46383.058344
R36:46382.383484,0.179055,46383.061024,46383.058357,46383.237413
R37:46382.427776,0.085092,46383.302142,46383.237435,46383.322528
R38:46382.633244,0.089430,46383.384537,46383.322543,46383.411974
R39:46382.658998,0.029135,46383.429091,46383.411988,46383.441124
R40:46382.737596,0.012099,46383.429091,46383.441138,46383.453238
R41:46382.827175,0.141393,46383.556887,46383.453252,46383.594646
R42:46382.871807,0.026732,46383.607566,46383.594661,46383.621394
R43:46383.007768,0.149228,46383.607566,46383.621408,46383.770636
R44:46383.027791,0.077367,46383.838428,46383.770798,46383.848165
R45:46383.060990,0.059219,46383.850731,46383.848187,46383.907407
R46:46383.302104,0.130447,46384.003927,46383.907432,46384.037879
R47:46383.384502,0.171775,46384.184133,46384.037896,46384.209672
R48:46383.429060,0.112409,46384.322021,46384.209689,46384.322099
R49:46383.468168,0.161254,46384.322021,46384.322119,46384.483374
R50:46383.556853,0.016208,46384.322021,46384.483390,46384.499599
R51:46383.607541,0.168489,46384.643838,46384.499612,46384.668102
R52:46383.838390,0.141944,46384.732573,46384.668120,46384.810064
R53:46383.850701,0.037703,46384.839156,46384.810086,46384.847790
R54:46383.929534,0.021998,46384.865959,46384.847803,46384.869802
R55:46384.003901,0.024492,46384.865959,46384.869818,46384.894311
R56:46384.122516,0.017088,46384.865959,46384.894326,46384.911415
R57:46384.168108,0.021553,46384.865959,46384.911438,46384.932991
R58:46384.184101,0.035914,46384.956625,46384.933007,46384.968922
R59:46384.246648,0.158203,46385.118464,46384.968937,46385.127141
R60:46384.260964,0.008984,46385.118464,46385.127157,46385.136142
R61:46384.269354,0.095273,46385.200691,46385.136158,46385.231432
R62:46384.321989,0.182229,46385.396460,46385.231447,46385.413676
R63:46384.643795,0.032213,46385.396460,46385.413698,46385.445911
R64:46384.732539,0.030661,46385.466114,46385.445927,46385.476589
