id,timestamp,length,recieved,started,completed
R0:44278.862964,0.033434,44278.863067,44278.863075,44278.896510
R1:44279.779871,0.106778,44279.779927,44279.779942,44279.886722
R2:44280.544058,0.014672,44280.544155,44280.544220,44280.558893
R3:44281.757300,0.097467,44281.757394,44281.757468,44281.854936
R4:44281.961481,0.053825,44281.961522,44281.961539,44282.015365
R5:44282.124208,0.066080,44282.124458,44282.124469,44282.190550
R6:44282.448694,0.048021,44282.448733,44282.448751,44282.496773
R7:44282.675613,0.165284,44282.675708,44282.675771,44282.841056
R8:44284.196312,0.084224,44284.196372,44284.196394,44284.280620
R9:44284.701251,0.062258,44284.701341,44284.701418,44284.763676
R10:44284.777634,0.018549,44284.785914,44284.777696,44284.796247
R11:44284.785878,0.108703,44284.859748,44284.796274,44284.904978
R12:44284.859699,0.034160,44284.859748,44284.905005,44284.939166
R13:44284.944927,0.007680,44284.944961,44284.944970,44284.952650
R14:44285.014456,0.016415,44285.014489,44285.014497,44285.030913
R15:44288.431970,0.121803,44288.432075,44288.432140,44288.553945
R16:44288.791686,0.023401,44288.791718,44288.791728,44288.815130
R17:44289.265906,0.049529,44289.265948,44289.265956,44289.315487
R18:44289.773366,0.240241,44289.773418,44289.773429,44290.013671
R19:44290.113586,0.098373,44290.113629,44290.113637,44290.212011
R20:44290.286627,0.097953,44290.286661,44290.286668,44290.384623
R21:44290.660704,0.148085,44290.661023,44290.661033,44290.809120
R22:44290.916328,0.028971,44290.916366,44290.916375,44290.945348
R23:44291.082905,0.167576,44291.082942,44291.082951,44291.250528
R24:44291.907337,0.198824,44291.943546,44291.907400,44292.106225
R25:44291.943514,0.005999,44291.943546,44292.106256,44292.112255
R26:44292.316798,0.072556,44292.316837,44292.316845,44292.389402
R27:44292.423551,0.028605,44292.423585,44292.423592,44292.452199
R28:44293.528268,0.001348,44293.528329,44293.528343,44293.529692
R29:44293.561461,0.004345,44293.561494,44293.561502,44293.565848
R30:44293.867446,0.235195,44294.003591,44293.867784,44294.102981
R31:44294.003555,0.126885,44294.003591,44294.103010,44294.229896
R32:44295.166032,0.051734,44295.166092,44295.166103,44295.217838
R33:44295.321140,0.095210,44295.321176,44295.321184,44295.416395
R34:44295.556326,0.073453,44295.556372,44295.556382,44295.629836
R35:44295.915618,0.002672,44295.915984,44295.916002,44295.918674
R36:44296.294862,0.179055,44296.294906,44296.294924,44296.473980
R37:44296.582687,0.085092,44296.582725,44296.582735,44296.667827
R38:44297.918162,0.089430,44297.918214,44297.918234,44298.007665
R39:44298.085438,0.029135,44298.085467,44298.085475,44298.114612
R40:44298.596255,0.012099,44298.596300,44298.596310,44298.608411
R41:44299.178432,0.141393,44299.178480,44299.178491,44299.319885
R42:44299.468459,0.026732,44299.468486,44299.468494,44299.495227
R43:44300.352115,0.149228,44300.482185,44300.352175,44300.501403
R44:44300.482158,0.077367,44300.482185,44300.501433,44300.578800
R45:44300.697847,0.059219,44300.697879,44300.697887,44300.757108
R46:44302.265003,0.130447,44302.265106,44302.265174,44302.395622
R47:44302.800491,0.171775,44302.800579,44302.800644,44302.972421
R48:44303.090031,0.112409,44303.090356,44303.090365,44303.202776
R49:44303.344167,0.161254,44303.344217,44303.344233,44303.505487
R50:44303.920543,0.016208,44303.920636,44303.920712,44303.936921
R51:44304.249931,0.168489,44304.249984,44304.249994,44304.418483
R52:44305.750358,0.141944,44305.830330,44305.750780,44305.892726
R53:44305.830284,0.037703,44305.830330,44305.892761,44305.930465
R54:44306.342632,0.021998,44306.342679,44306.342689,44306.364688
R55:44306.825920,0.024492,44306.825989,44306.826003,44306.850497
R56:44307.596866,0.017088,44307.596914,44307.596924,44307.614013
R57:44307.893125,0.021553,44307.893155,44307.893163,44307.914717
R58:44307.996985,0.035914,44307.997017,44307.997025,44308.032940
R59:44308.403472,0.158203,44308.550905,44308.403751,44308.561956
R60:44308.496421,0.008984,44308.550905,44308.561994,44308.570979
R61:44308.550881,0.095273,44308.550905,44308.570995,44308.666269
R62:44308.892936,0.182229,44308.892968,44308.892985,44309.075215
R63:44310.984603,0.032213,44310.984652,44310.984667,44311.016881
R64:44311.561349,0.030661,44311.561430,44311.561444,44311.592106
R65:44312.254089,0.017620,44312.254144,44312.254156,44312.271778
R66:44312.428304,0.018684,44312.428352,44312.428362,44312.447047
R67:44312.867451,0.087822,44312.950209,44312.867518,44312.955341
R68:44312.950160,0.105154,44313.017278,44312.955378,44313.060533
R69:44313.017231,0.091118,44313.145691,44313.060562,44313.151682
R70:44313.106881,0.199854,44313.269643,44313.151719,44313.351575
R71:44313.145643,0.049149,44313.269643,44313.351619,44313.400769
R72:44313.172648,0.018301,44313.269643,44313.400814,44313.419116
R73:44313.269589,0.087948,44313.269643,44313.419146,44313.507095
R74:44314.068874,0.228240,44314.068925,44314.068948,44314.297190
R75:44314.603284,0.095067,44314.603334,44314.603354,44314.698423
R76:44315.113394,0.009661,44315.113453,44315.113712,44315.123374
R77:44315.162505,0.005431,44315.162527,44315.162544,44315.167976
R78:44315.529724,0.015265,44315.529754,44315.529764,44315.545030
R79:44315.565982,0.114200,44315.566005,44315.566012,44315.680214
R80:44315.875408,0.093925,44315.875457,44315.875467,44315.969392
R81:44316.301291,0.011450,44316.301327,44316.301645,44316.313096
R82:44316.327979,0.015238,44316.327999,44316.328018,44316.343257
R83:44322.305353,0.008938,44322.305413,44322.305437,44322.314376
R84:44323.408824,0.003705,44323.408883,44323.408895,44323.412602
R85:44326.468280,0.005005,44326.468346,44326.468360,44326.473367
R86:44327.490514,0.170990,44327.492656,44327.490584,44327.661575
R87:44327.492628,0.013260,44327.492656,44327.661607,44327.674868
R88:44327.943210,0.033138,44327.943254,44327.943273,44327.976412
R89:44328.032275,0.114207,44328.032314,44328.032322,44328.146531
R90:44329.253376,0.053603,44329.253435,44329.253455,44329.307060
R91:44329.475843,0.040169,44329.476203,44329.476220,44329.516390
R92:44329.908934,0.006997,44329.908979,44329.908988,44329.915987
R93:44330.490354,0.094394,44330.490404,44330.490413,44330.584808
R94:44330.868753,0.323819,44331.050227,44330.869157,44331.192978
R95:44331.050190,0.140038,44331.050227,44331.193015,44331.333054
R96:44331.480364,0.066087,44331.480408,44331.480417,44331.546506
R97:44332.169173,0.091836,44332.187274,44332.169236,44332.261074
R98:44332.187236,0.173020,44332.187274,44332.261102,44332.434123
R99:44333.082856,0.118539,44333.082906,44333.082917,44333.201457
R100:44334.115736,0.090789,44334.115793,44334.115812,44334.206603
R101:44336.057827,0.274014,44336.057893,44336.057907,44336.331923
R102:44337.226285,0.045845,44337.226876,44337.226888,44337.272734
R103:44337.775947,0.118135,44337.865554,44337.775993,44337.894129
R104:44337.865511,0.005341,44337.865554,44337.894158,44337.899500
R105:44338.964415,0.019005,44338.964473,44338.964493,44338.983500
R106:44339.488941,0.017350,44339.488987,44339.489006,44339.506357
R107:44339.985388,0.025404,44339.985437,44339.985456,44340.010861
R108:44340.588432,0.017548,44340.588480,44340.588490,44340.606040
R109:44340.787786,0.066839,44340.826367,44340.787829,44340.854670
R110:44340.826332,0.070204,44340.826367,44340.854697,44340.924902
R111:44340.952928,0.237110,44340.952965,44340.952973,44341.190084
R112:44341.310324,0.052660,44341.310367,44341.310376,44341.363037
R113:44341.474626,0.008015,44341.474661,44341.474669,44341.482686
R114:44342.109825,0.059854,44342.109872,44342.109890,44342.169746
R115:44342.428687,0.039967,44342.428977,44342.428995,44342.468964
R116:44343.872762,0.125453,44343.872822,44343.872837,44343.998291
R117:44344.077804,0.000216,44344.077840,44344.077849,44344.078066
R118:44344.362859,0.060833,44344.362922,44344.362943,44344.423778
R119:44344.574401,0.017762,44344.574440,44344.574449,44344.592212
R120:44345.470036,0.043974,44345.470111,44345.470125,44345.514101
R121:44346.032784,0.024252,44346.032833,44346.032843,44346.057096
R122:44346.361642,0.013438,44346.361949,44346.361967,44346.375406
R123:44346.984216,0.002782,44346.984263,44346.984281,44346.987064
R124:44347.470435,0.079378,44347.470478,44347.470492,44347.549872
R125:44347.737669,0.067674,44347.737696,44347.737713,44347.805389
R126:44348.298020,0.013607,44348.298066,44348.298335,44348.311943
R127:44348.511224,0.065773,44348.511249,44348.511266,44348.577040
R128:44348.980900,0.026537,44348.980947,44348.981268,44349.007806
R129:44349.636944,0.015061,44349.636986,44349.637005,44349.652067
R130:44350.311350,0.076961,44350.311398,44350.311417,44350.388379
R131:44351.579993,0.019828,44351.580049,44351.580253,44351.600082
R132:44352.109434,0.006115,44352.109475,44352.109493,44352.115609
R133:44352.489572,0.139913,44352.489608,44352.489619,44352.629533
R134:44352.640482,0.006562,44352.640505,44352.640513,44352.647075
R135:44353.219880,0.029919,44353.219916,44353.220283,44353.250203
R136:44353.278887,0.059964,44353.278915,44353.278922,44353.338887
R137:44353.708733,0.022718,44353.708780,44353.708800,44353.731520
R138:44354.257893,0.022681,44354.257938,44354.257948,44354.280630
R139:44355.005455,0.014028,44355.005502,44355.005522,44355.019551
R140:44355.205456,0.000239,44355.205487,44355.205781,44355.206022
R141:44357.284546,0.026846,44357.284598,44357.284620,44357.311468
R142:44358.162960,0.038239,44358.163006,44358.163025,44358.201266
R143:44358.267238,0.167496,44358.267266,44358.267276,44358.434773
R144:44359.859943,0.080060,44359.859995,44359.860007,44359.940068
R145:44360.583789,0.077179,44360.648412,44360.584140,44360.661320
R146:44360.648387,0.099229,44360.648412,44360.661351,44360.760581
R147:44360.890523,0.165346,44360.890550,44360.890557,44361.055904
R148:44362.323346,0.015173,44362.323395,44362.323415,44362.338589
R149:44363.313330,0.052944,44363.313377,44363.313397,44363.366343
R150:44364.102468,0.156878,44364.102516,44364.102527,44364.259406
R151:44364.278901,0.138087,44364.278926,44364.278934,44364.417022
R152:44365.480911,0.057233,44365.480962,44365.480972,44365.538206
R153:44365.825661,0.021339,44365.825687,44365.825985,44365.847325
R154:44365.914499,0.045204,44365.914523,44365.914530,44365.959735
R155:44366.914203,0.126006,44366.914281,44366.914305,44367.040313
R156:44367.225754,0.022932,44367.225795,44367.225804,44367.248736
R157:44367.568345,0.076839,44367.568381,44367.568660,44367.645500
R158:44367.667852,0.009982,44367.667877,44367.667884,44367.677867
R159:44368.318020,0.045207,44368.318064,44368.318385,44368.363593
R160:44368.780093,0.085885,44368.780126,44368.780135,44368.866021
R161:44369.690609,0.016732,44369.690659,44369.690680,44369.707414
R162:44369.788773,0.008618,44369.788797,44369.789059,44369.797678
R163:44370.133892,0.029799,44370.133933,44370.133942,44370.163742
R164:44370.208304,0.179114,44370.208329,44370.208337,44370.387452
R165:44370.404701,0.064874,44370.404724,44370.404731,44370.469606
R166:44371.600348,0.113630,44371.600413,44371.600428,44371.714059
R167:44372.506863,0.027195,44372.506928,44372.506942,44372.534139
R168:44372.849578,0.071692,44372.849632,44372.849642,44372.921335
R169:44373.100326,0.019975,44373.100376,44373.100389,44373.120366
R170:44373.569736,0.005021,44373.569782,44373.569794,44373.574816
R171:44373.651746,0.069458,44373.708847,44373.651780,44373.721240
R172:44373.708822,0.022670,44373.708847,44373.721266,44373.743938
R173:44373.934802,0.006372,44373.934850,44373.934864,44373.941236
R174:44374.136102,0.181708,44374.136141,44374.136160,44374.317870
R175:44374.414845,0.020568,44374.414876,44374.414884,44374.435453
R176:44374.852887,0.095637,44374.852926,44374.852935,44374.948573
R177:44375.390481,0.011407,44375.390546,44375.390558,44375.401967
R178:44375.724673,0.065507,44375.724722,44375.724741,44375.790249
R179:44376.797645,0.015533,44376.797695,44376.797717,44376.813251
R180:44377.162286,0.037032,44377.162343,44377.162354,44377.199386
R181:44377.570042,0.033434,44377.570075,44377.570284,44377.603719
