id,timestamp,length,recieved,started,completed
R0:46104.843097,0.033434,46104.843195,46104.843201,46104.876637
R1:46105.026504,0.106778,46105.026555,46105.026567,46105.133346
R2:46105.179367,0.014672,46105.179406,46105.179414,46105.194088
R3:46105.422031,0.097467,46105.495473,46105.422077,46105.519545
R4:46105.462882,0.053825,46105.560618,46105.519580,46105.573405
R5:46105.495441,0.066080,46105.605785,46105.573424,46105.639505
R6:46105.560351,0.048021,46105.605785,46105.639523,46105.687545
R7:46105.605751,0.165284,46105.605785,46105.687560,46105.852845
R8:46105.909904,0.084224,46105.909938,46105.909948,46105.994174
R9:46106.010907,0.062258,46106.059761,46106.010950,46106.073209
R10:46106.026204,0.018549,46106.073640,46106.073231,46106.091781
R11:46106.027863,0.108703,46106.073640,46106.091797,46106.200501
R12:46106.042639,0.034160,46106.073640,46106.200518,46106.234679
R13:46106.059693,0.007680,46106.073640,46106.234695,46106.242376
R14:46106.073611,0.016415,46106.073640,46106.242389,46106.258805
R15:46106.757125,0.121803,46106.829118,46106.757265,46106.879070
R16:46106.829081,0.023401,46106.829118,46106.879099,46106.902501
R17:46106.923940,0.049529,46106.923971,46106.923980,46106.973511
R18:46107.025450,0.240241,46107.254132,46107.025496,46107.265739
R19:46107.093510,0.098373,46107.287773,46107.265766,46107.364140
R20:46107.128133,0.097953,46107.459612,46107.364160,46107.462114
R21:46107.202960,0.148085,46107.555642,46107.462135,46107.610221
R22:46107.254100,0.028971,46107.555642,46107.610238,46107.639210
R23:46107.287430,0.167576,46107.783248,46107.639226,46107.806802
R24:46107.452328,0.198824,46107.871970,46107.806819,46108.005644
R25:46107.459580,0.005999,46107.871970,46108.005669,46108.011669
R26:46107.534249,0.072556,46107.871970,46108.011683,46108.084241
R27:46107.555612,0.028605,46108.104205,46108.084256,46108.112862
R28:46107.776565,0.001348,46108.104205,46108.112878,46108.114227
R29:46107.783219,0.004345,46108.104205,46108.114240,46108.118585
R30:46107.844427,0.235195,46108.330020,46108.118599,46108.353795
R31:46107.871661,0.126885,46108.387599,46108.353817,46108.480702
R32:46108.104168,0.051734,46108.387599,46108.480720,46108.532455
R33:46108.135205,0.095210,46108.387599,46108.532473,46108.627684
R34:46108.182255,0.073453,46108.688171,46108.627701,46108.701154
R35:46108.254124,0.002672,46108.688171,46108.701170,46108.703842
R36:46108.329988,0.179055,46108.790445,46108.703855,46108.882911
R37:46108.387564,0.085092,46108.964813,46108.882929,46108.968021
R38:46108.654670,0.089430,46108.964813,46108.968040,46109.057471
R39:46108.688140,0.029135,46108.964813,46109.057494,46109.086630
R40:46108.790315,0.012099,46108.964813,46109.086646,46109.098746
R41:46108.906762,0.141393,46109.210738,46109.098759,46109.240153
R42:46108.964783,0.026732,46109.210738,46109.240172,46109.266905
R43:46109.141531,0.149228,46109.210738,46109.266921,46109.416149
R44:46109.167554,0.077367,46109.210738,46109.416169,46109.493536
R45:46109.210705,0.059219,46109.524187,46109.493552,46109.552772
R46:46109.524148,0.130447,46109.631297,46109.552787,46109.683235
R47:46109.631260,0.171775,46109.740393,46109.683251,46109.855027
R48:46109.689184,0.112409,46109.921528,46109.855047,46109.967457
R49:46109.740023,0.161254,46109.921528,46109.967476,46110.128731
R50:46109.855310,0.016208,46109.921528,46110.128875,46110.145084
R51:46109.921202,0.168489,46110.237328,46110.145104,46110.313594
R52:46110.221297,0.141944,46110.436496,46110.313619,46110.455564
R53:46110.237298,0.037703,46110.436496,46110.455584,46110.493289
R54:46110.339778,0.021998,46110.436496,46110.493306,46110.515306
R55:46110.436447,0.024492,46110.436496,46110.515325,46110.539818
R56:46110.590644,0.017088,46110.590998,46110.591007,46110.608096
R57:46110.649906,0.021553,46110.670950,46110.649956,46110.671510
R58:46110.670689,0.035914,46110.670950,46110.671532,46110.707447
R59:46110.751996,0.158203,46110.850220,46110.752035,46110.910240
