request id,send time,request length, recieved time,completed time
R0:2782.490369,0.041792,2782.490401,2782.532194
R1:2782.673768,0.133472,2782.673794,2782.807268
R2:2782.826619,0.018341,2782.826640,2782.844982
R3:2783.069278,0.121834,2783.069356,2783.191191
R4:2783.110125,0.067281,2783.191213,2783.258495
R5:2783.142679,0.082600,2783.258510,2783.341111
R6:2783.207584,0.060026,2783.341130,2783.401157
R7:2783.252976,0.206605,2783.401172,2783.607778
R8:2783.557125,0.105280,2783.607796,2783.713077
R9:2783.658124,0.077822,2783.713092,2783.790915
R10:2783.673415,0.023187,2783.790929,2783.814117
R11:2783.675071,0.135879,2783.814129,2783.950008
R12:2783.689842,0.042700,2783.950023,2783.992724
R13:2783.706894,0.009600,2783.992736,2784.000001
R14:2783.720814,0.020519,2784.000012,2784.020532
R15:2784.404325,0.152254,2784.404402,2784.556657
R16:2784.476278,0.029252,2784.556680,2784.585933
R17:2784.571131,0.061912,2784.585948,2784.647860
R18:2784.672633,0.300302,2784.672654,2784.972956
R19:2784.740684,0.122966,2784.972977,2785.000000
R20:2784.775301,0.122442,2785.000022,2785.122464
R21:2784.850125,0.185106,2785.122478,2785.307585
R22:2784.901259,0.036214,2785.307601,2785.343816
R23:2784.934582,0.209469,2785.343835,2785.553305
R24:2785.099477,0.248530,2785.553323,2785.801854
R25:2785.106721,0.007499,2785.801871,2785.809371
R26:2785.181386,0.090695,2785.809383,2785.900079
R27:2785.202743,0.035757,2785.900097,2785.935854
R28:2785.423695,0.001686,2785.935870,2785.937556
R29:2785.430344,0.005431,2785.937568,2785.943000
R30:2785.491549,0.293994,2785.943012,2786.000001
R31:2785.518779,0.158606,2786.000013,2786.158620
R32:2785.751283,0.064667,2786.158636,2786.223304
R33:2785.782313,0.119013,2786.223317,2786.342330
R34:2785.829358,0.091816,2786.342350,2786.434166
R35:2785.901225,0.003339,2786.434180,2786.437520
R36:2785.977082,0.223819,2786.437533,2786.661352
R37:2786.034655,0.106364,2786.661369,2786.767734
R38:2786.301757,0.111788,2786.767748,2786.879537
R39:2786.335220,0.036419,2786.879553,2786.915973
R40:2786.437391,0.015124,2786.915988,2786.931113
R41:2786.553835,0.176741,2786.931128,2787.000000
R42:2786.611849,0.033415,2787.000015,2787.033431
R43:2786.788589,0.186534,2787.033444,2787.219979
R44:2786.814604,0.096708,2787.219994,2787.316703
R45:2786.857749,0.074024,2787.316719,2787.390744
R46:2787.171187,0.163059,2787.390763,2787.553822
R47:2787.278292,0.214719,2787.553839,2787.768559
R48:2787.336209,0.140512,2787.768574,2787.909087
R49:2787.387044,0.201567,2787.909104,2788.000000
R50:2787.502329,0.020260,2788.000015,2788.020276
R51:2787.568216,0.210611,2788.020288,2788.230900
R52:2787.868308,0.177430,2788.230915,2788.408346
R53:2787.884300,0.047129,2788.408368,2788.455498
R54:2787.986777,0.027498,2788.455514,2788.483012
R55:2788.083446,0.030616,2788.483025,2788.513641
R56:2788.237637,0.021360,2788.513653,2788.535014
R57:2788.296896,0.026941,2788.535028,2788.561969
R58:2788.317677,0.044893,2788.561984,2788.606877
R59:2788.398981,0.197754,2788.606891,2788.804646
R60:2788.417581,0.011230,2788.804660,2788.815891
R61:2788.428482,0.119092,2788.815903,2788.934995
R62:2788.496900,0.227786,2788.935015,2789.000000
R63:2788.915242,0.040266,2789.000015,2789.040281
R64:2789.030599,0.038326,2789.040295,2789.078622
R65:2789.169150,0.022026,2789.169170,2789.191196
R66:2789.203999,0.023355,2789.204018,2789.227374
R67:2789.291835,0.109777,2789.291856,2789.401634
R68:2789.308382,0.131443,2789.401654,2789.533097
R69:2789.321801,0.113898,2789.533111,2789.647010
R70:2789.339737,0.249818,2789.647028,2789.896847
R71:2789.347494,0.061436,2789.896862,2789.958299
R72:2789.352901,0.022877,2789.958317,2789.981195
R73:2789.372295,0.109934,2789.981208,2790.000001
R74:2789.532158,0.285300,2790.000012,2790.285313
R75:2789.639048,0.118834,2790.285330,2790.404165
R76:2789.741080,0.012076,2790.404184,2790.416261
R77:2789.750907,0.006788,2790.416273,2790.423063
R78:2789.824360,0.019082,2790.423075,2790.442157
R79:2789.831621,0.142751,2790.442170,2790.584921
R80:2789.893514,0.117406,2790.584937,2790.702344
R81:2789.978697,0.014312,2790.702360,2790.716673
R82:2789.984044,0.019047,2790.716687,2790.735735
R83:2791.179527,0.011172,2791.179552,2791.190725
R84:2791.400233,0.004631,2791.400255,2791.404887
R85:2792.012132,0.006256,2792.012161,2792.018419
R86:2792.216589,0.213737,2792.216623,2792.430361
R87:2792.217020,0.016575,2792.430386,2792.446962
R88:2792.307145,0.041423,2792.446977,2792.488400
R89:2792.324968,0.142759,2792.488414,2792.631174
R90:2792.569194,0.067004,2792.631189,2792.698193
R91:2792.613699,0.050211,2792.698207,2792.748418
R92:2792.700335,0.008747,2792.748433,2792.757180
R93:2792.816629,0.117992,2792.816649,2792.934642
R94:2792.892316,0.404774,2792.934661,2793.000001
