INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
R[0],41454.205161,0.041792,41454.205211,41454.247005
R[1],41454.571957,0.133472,41454.572112,41454.705586
R[2],41454.877723,0.018341,41454.877903,41454.896246
R[3],41455.363117,0.121834,41455.363240,41455.485076
R[4],41455.444856,0.067281,41455.485116,41455.552398
R[5],41455.509985,0.082600,41455.552427,41455.635029
R[6],41455.639793,0.060026,41455.639900,41455.699927
R[7],41455.730595,0.206605,41455.730675,41455.937282
R[8],41456.338901,0.105280,41456.339024,41456.444306
R[9],41456.540930,0.077822,41456.541043,41456.618867
R[10],41456.571536,0.023187,41456.618903,41456.642091
R[11],41456.574843,0.135879,41456.642109,41456.777989
R[12],41456.604385,0.042700,41456.778022,41456.820723
R[13],41456.638486,0.009600,41456.820740,41456.830340
R[14],41456.666307,0.020519,41456.830356,41456.850876
R[15],41458.033321,0.152254,41458.033444,41458.185700
R[16],41458.177265,0.029252,41458.185731,41458.214983
R[17],41458.366988,0.061912,41458.367089,41458.429002
R[18],41458.570022,0.300302,41458.570200,41458.870504
R[19],41458.706225,0.122966,41458.870541,41458.993508
R[20],41458.775459,0.122442,41458.993542,41459.000000
R[21],41458.925119,0.185106,41459.000019,41459.185126
R[22],41459.027381,0.036214,41459.185170,41459.221385
R[23],41459.094025,0.209469,41459.221408,41459.430879
R[24],41459.423841,0.248530,41459.430930,41459.679462
R[25],41459.438360,0.007499,41459.679492,41459.686992
R[26],41459.587696,0.090695,41459.687008,41459.777704
R[27],41459.630414,0.035757,41459.777756,41459.813514
R[28],41460.072314,0.001686,41460.072438,41460.074125
R[29],41460.085651,0.005431,41460.085735,41460.091167
R[30],41460.208078,0.293994,41460.208200,41460.502195
R[31],41460.262568,0.158606,41460.502243,41460.660850
R[32],41460.727569,0.064667,41460.727671,41460.792340
R[33],41460.789656,0.119013,41460.792369,41460.911383
R[34],41460.883743,0.091816,41460.911417,41461.000001
R[35],41461.027487,0.003339,41461.027609,41461.030949
R[36],41461.179249,0.223819,41461.179423,41461.403244
R[37],41461.294465,0.106364,41461.403295,41461.509660
R[38],41461.828671,0.111788,41461.828789,41461.940578
R[39],41461.895630,0.036419,41461.940611,41461.977031
R[40],41462.099970,0.015124,41462.100082,41462.117119
R[41],41462.332896,0.176741,41462.333005,41462.509748
R[42],41462.448962,0.033415,41462.509788,41462.543204
R[43],41462.802455,0.186534,41462.802567,41462.989103
R[44],41462.854527,0.096708,41462.989155,41463.000000
R[45],41462.940818,0.074024,41463.000017,41463.074042
R[46],41463.567722,0.163059,41463.567859,41463.730919
R[47],41463.781994,0.214719,41463.782078,41463.996797
R[48],41463.897843,0.140512,41463.996849,41464.000000
R[49],41463.999536,0.201567,41464.000014,41464.201582
R[50],41464.230097,0.020260,41464.230209,41464.250471
R[51],41464.361897,0.210611,41464.362017,41464.572630
R[52],41464.962129,0.177430,41464.962231,41465.000001
R[53],41464.994178,0.047129,41465.000035,41465.047165
R[54],41465.199138,0.027498,41465.199253,41465.226752
